,t,x,y,z,x_err,y_err,z_err
5777,57.77,5.010298,9.391419,9.822458,-12.512191,-18.122278,25.023786
5778,57.78,5.467951,10.243528,10.068916,-13.052895,-18.211938,26.6603
5779,57.79,5.96501,11.155416,10.40457,-13.541671,-18.095262,28.344988
5780,57.8,6.503454,12.123702,10.844064,-13.961378,-17.75242,30.035623
5781,57.81,7.08518,13.143414,11.40371,-14.297941,-17.158866,31.687089
5782,57.82,7.711958,14.207975,12.101385,-14.537066,-16.329863,33.243811
5783,57.83,8.381295,15.306261,12.949333,-14.66457,-15.304228,34.651212
5784,57.84,9.091546,16.418767,13.970643,-14.671619,-14.11912,35.866196
5785,57.85,9.840716,17.519543,15.188843,-14.554729,-12.810036,36.857149
5786,57.86,10.623131,18.576084,16.618434,-14.315765,-11.410811,37.60394
5787,57.87,11.429436,19.549335,18.264894,-13.961945,-9.95362,38.09792
5788,57.88,12.246597,20.393684,20.124672,-13.505654,-8.469555,38.341904
5789,57.89,13.057899,21.05697,22.185196,-12.954495,-7.021787,38.348513
5790,57.9,13.842948,21.480474,24.424865,-12.322135,-5.662732,38.137039
5791,57.91,14.580141,21.604128,26.814131,-11.627259,-4.420022,37.731652
5792,57.92,15.244435,21.383092,29.286457,-10.887692,-3.313231,37.160912
5793,57.93,15.804134,20.785981,31.74649,-10.120401,-2.35387,36.457778
5794,57.94,16.232134,19.803228,34.104276,-9.34149,-1.545391,35.6596
5795,57.95,16.506257,18.447462,36.275989,-8.566205,-0.883186,34.808122
5796,57.96,16.609255,16.753511,38.183926,-7.808559,-0.354619,33.93992
5797,57.97,16.528811,14.7784,39.756508,-7.078689,0.056673,33.057524
5798,57.98,16.257734,12.606125,40.920064,-6.384008,0.365571,32.173026
5799,57.99,15.8022,10.351335,41.654841,-5.730195,0.586702,31.297238
5800,58.0,15.177372,8.118431,41.981518,-5.121177,0.734531,30.437928
5801,58.01,14.403504,5.991541,41.931097,-4.55913,0.82336,29.599817
5802,58.02,13.505946,4.03452,41.544907,-4.044575,0.866354,28.785062
5803,58.03,12.515139,2.290949,40.874597,-3.576766,0.872788,27.994928
5804,58.04,11.465974,0.784762,39.983057,-3.154149,0.851277,27.229529
5805,58.05,10.386461,-0.472215,38.947876,-2.774767,0.809249,26.488579
5806,58.06,9.302073,-1.486956,37.826659,-2.436276,0.75286,25.771436
5807,58.07,8.235579,-2.277442,36.664353,-2.135939,0.687003,25.077099
5808,58.08,7.205186,-2.869944,35.497784,-1.870647,0.615404,24.404339
5809,58.09,6.224537,-3.299023,34.355663,-1.637438,0.540976,23.752132
5810,58.1,5.303033,-3.599347,33.255594,-1.433607,0.465943,23.119477
5811,58.11,4.446002,-3.7932,32.20289,-1.256459,0.392005,22.505432
5812,58.12,3.655852,-3.904774,31.201468,-1.103299,0.320336,21.909114
5813,58.13,2.9332,-3.955227,30.252718,-0.971435,0.25159,21.329706
5814,58.14,2.276875,-3.962588,29.355462,-0.85826,0.185964,20.766459
5815,58.15,1.683902,-3.941842,28.506169,-0.761823,0.123682,20.21876
5816,58.16,1.149869,-3.905025,27.701517,-0.680377,0.064791,19.686051
5817,58.17,0.670363,-3.860587,26.937882,-0.612236,0.009149,19.167806
5818,58.18,0.24086,-3.815569,26.211761,-0.555796,-0.04355,18.663534
5819,58.19,-0.143352,-3.775901,25.520046,-0.50954,-0.093778,18.172782
5820,58.2,-0.487167,-3.746399,24.860023,-0.472255,-0.141975,17.695146
5821,58.21,-0.795662,-3.730769,24.229373,-0.443034,-0.188513,17.230257
5822,58.22,-1.0741,-3.731602,23.626172,-0.42103,-0.233832,16.777759
5823,58.23,-1.327819,-3.750384,23.048796,-0.405452,-0.278438,16.337314
5824,58.24,-1.560837,-3.788113,22.495796,-0.395572,-0.3229,15.9086
5825,58.25,-1.776242,-3.845992,21.966525,-0.390778,-0.367797,15.491316
5826,58.26,-1.977182,-3.925019,21.460521,-0.390725,-0.413579,15.085178
5827,58.27,-2.166886,-4.02596,20.977436,-0.395137,-0.460715,14.689918
5828,58.28,-2.348666,-4.149344,20.517034,-0.403769,-0.509727,14.305277
5829,58.29,-2.525911,-4.295465,20.079191,-0.416403,-0.561191,13.931012
5830,58.3,-2.702041,-4.464402,19.663928,-0.432849,-0.615737,13.566893
5831,58.31,-2.879303,-4.656697,19.271961,-0.453011,-0.674003,13.212711
5832,58.32,-3.059274,-4.873385,18.904299,-0.476973,-0.736538,12.868266
5833,58.33,-3.243711,-5.115386,18.562076,-0.504851,-0.803942,12.533377
5834,58.34,-3.434465,-5.383501,18.246645,-0.536795,-0.876893,12.207884
5835,58.35,-3.63348,-5.678415,17.959575,-0.572986,-0.956144,11.891655
5836,58.36,-3.842795,-6.000694,17.70265,-0.613637,-1.042527,11.584582
5837,58.37,-4.064542,-6.350784,17.477874,-0.658996,-1.136951,11.286584
5838,58.38,-4.300458,-6.728904,17.287661,-0.709427,-1.240376,10.997643
5839,58.39,-4.551636,-7.136235,17.135191,-0.765392,-1.353775,10.71774
5840,58.4,-4.819186,-7.573875,17.024075,-0.827337,-1.478244,10.446855
5841,58.41,-5.104181,-8.042177,16.9583,-0.895794,-1.61502,10.185066
5842,58.42,-5.407659,-8.540754,16.942227,-0.971383,-1.765484,9.932548
5843,58.43,-5.730617,-9.068475,16.98059,-1.054811,-1.931157,9.689575
5844,58.44,-6.074018,-9.623468,17.078501,-1.14687,-2.113706,9.456515
5845,58.45,-6.438786,-10.20312,17.241443,-1.248441,-2.314938,9.233837
5846,58.46,-6.825556,-10.804101,17.474731,-1.36049,-2.536801,9.022103
5847,58.47,-7.232535,-11.42232,17.780714,-1.484319,-2.780869,8.822501
5848,58.48,-7.659671,-12.051566,18.169358,-1.621708,-3.048247,8.636975
5849,58.49,-8.106564,-12.683685,18.650102,-1.773479,-3.342714,8.465378
5850,58.5,-8.571621,-13.30869,19.229593,-1.940625,-3.668189,8.308194
5851,58.51,-9.052055,-13.91477,19.911697,-2.124409,-4.028509,8.16677
5852,58.52,-9.543887,-14.488284,20.697493,-2.326363,-4.427432,8.043313
5853,58.53,-10.041946,-15.013765,21.585272,-2.54829,-4.868636,7.940887
5854,58.54,-10.539866,-15.473918,22.570542,-2.792262,-5.355718,7.86342
5855,58.55,-11.030089,-15.849619,23.646023,-3.060622,-5.892195,7.815695
5856,58.56,-11.503865,-16.119918,24.801651,-3.355981,-6.481505,7.803359
5857,58.57,-11.951668,-16.262557,26.025062,-3.681223,-7.127004,7.832917
5858,58.58,-12.365606,-16.261939,27.299219,-4.039498,-7.83197,7.911734
5859,58.59,-12.732927,-16.107392,28.590582,-4.434228,-8.599599,8.048034
5860,58.6,-13.041474,-15.792922,29.865158,-4.869107,-9.433008,8.250903
5861,58.61,-13.28111,-15.318106,31.091255,-5.345192,-10.331122,8.530859
5862,58.62,-13.443721,-14.688087,32.239481,-5.864096,-11.296315,8.9036
5863,58.63,-13.52322,-13.913577,33.282748,-6.430187,-12.333267,9.387172
5864,58.64,-13.515538,-13.010853,34.19627,-7.046093,-13.439715,10.000173
5865,58.65,-13.418632,-12.001763,34.957563,-7.712689,-14.606441,10.761755
5866,58.66,-13.231118,-10.917503,35.543403,-8.429101,-15.817267,11.691621
5867,58.67,-12.95632,-9.797113,35.945125,-9.192706,-17.049058,12.810026
5868,58.68,-12.601702,-8.674791,36.166589,-9.999129,-18.271725,14.137776
5869,58.69,-12.175905,-7.580009,36.215211,-10.842245,-19.448218,15.69623
5870,58.7,-11.688754,-6.537519,36.101965,-11.714059,-20.535303,17.506316
5871,58.71,-11.151249,-5.567344,35.841379,-12.600759,-21.486042,19.566977
5872,58.72,-10.575575,-4.684787,35.45154,-13.482748,-22.223326,21.865306
5873,58.73,-9.975093,-3.900425,34.95409,-14.337223,-22.673202,24.372629
5874,58.74,-9.363155,-3.219423,34.373783,-15.137923,-22.773841,27.038984
5875,58.75,-8.749706,-2.64048,33.731686,-15.855131,-22.475539,29.79312
5876,58.76,-8.144398,-2.160201,33.043932,-16.45567,-21.740713,32.542495
5877,58.77,-7.55555,-1.773172,32.324904,-16.906044,-20.534501,35.175773
5878,58.78,-6.990051,-1.471903,31.587302,-17.180536,-18.872588,37.574082
5879,58.79,-6.45336,-1.246836,30.842136,-17.253922,-16.867768,39.628904
5880,58.8,-5.949505,-1.086337,30.098732,-17.112884,-14.625135,41.261586
5881,58.81,-5.481119,-0.977749,29.364242,-16.756897,-12.236456,42.42424
5882,58.82,-5.049535,-0.915199,28.64069,-16.198233,-9.780171,43.099735
5883,58.83,-4.654923,-0.892064,27.930126,-15.461952,-7.321426,43.301699
5884,58.84,-4.297032,-0.901713,27.234466,-14.571321,-4.972441,43.073943
5885,58.85,-3.975258,-0.938328,26.555086,-13.552905,-2.848723,42.484288
5886,58.86,-3.688643,-0.996898,25.892825,-12.443205,-0.998487,41.608334
5887,58.87,-3.435877,-1.073228,25.247984,-11.276995,0.555721,40.525728
5888,58.88,-3.215275,-1.163944,24.620348,-10.087317,1.817023,39.320173
5889,58.89,-3.024509,-1.266786,24.00988,-8.904469,2.810293,38.067333
5890,58.9,-2.861909,-1.379927,23.416499,-7.751499,3.565264,36.803291
5891,58.91,-2.726052,-1.501869,22.839997,-6.646341,4.115833,35.560796
5892,58.92,-2.615457,-1.631573,22.280205,-5.602376,4.496812,34.363683
5893,58.93,-2.528588,-1.76846,21.736996,-4.6284,4.743746,33.226207
5894,58.94,-2.463852,-1.912414,21.210282,-3.728951,4.891391,32.153795
5895,58.95,-2.419598,-2.063778,20.700017,-2.905348,4.96405,31.147411
5896,58.96,-2.394119,-2.223355,20.206197,-2.15558,4.982396,30.204068
5897,58.97,-2.385855,-2.392242,19.728907,-1.476664,4.964486,29.320065
5898,58.98,-2.394393,-2.570996,19.268358,-0.864852,4.925361,28.491315
5899,58.99,-2.419545,-2.760303,18.824703,-0.315625,4.87705,27.713352
5900,59.0,-2.461101,-2.961101,18.398242,0.176306,4.828563,26.981328
5901,59.01,-2.518848,-3.174566,17.989433,0.617323,4.786378,26.290234
5902,59.02,-2.592572,-3.402104,17.598893,1.013801,4.755722,25.636505
5903,59.03,-2.682056,-3.645359,17.2274,1.37035,4.740082,25.017511
5904,59.04,-2.787079,-3.906208,16.87589,1.691648,4.742332,24.430931
5905,59.05,-2.90742,-4.186763,16.545459,1.982519,4.764795,23.874748
5906,59.06,-3.0435,-4.488673,16.237541,2.247932,4.809245,23.347255
5907,59.07,-3.196381,-4.813473,15.953627,2.493002,4.876901,22.847047
5908,59.08,-3.366852,-5.163182,15.695401,2.72299,4.968433,22.37303
5909,59.09,-3.555757,-5.53972,15.465037,2.942395,5.083948,21.924701
5910,59.1,-3.763988,-5.94491,15.265202,3.153519,5.223787,21.502523
5911,59.11,-3.992488,-6.380476,15.099054,3.358895,5.388553,21.107044
5912,59.12,-4.242251,-6.848046,14.970241,3.561119,5.578659,20.738951
5913,59.13,-4.51432,-7.349149,14.882905,3.762837,5.794324,20.399073
5914,59.14,-4.809791,-7.885215,14.841677,3.966749,6.035574,20.088379
5915,59.15,-5.12906,-8.454854,14.850629,4.175609,6.30224,19.807982
5916,59.16,-5.47324,-9.057948,14.915861,4.392001,6.593977,19.559236
5917,59.17,-5.844355,-9.697096,15.045875,4.6173,6.910982,19.344333
5918,59.18,-6.243693,-10.372333,15.249022,4.852659,7.253782,19.165873
5919,59.19,-6.671803,-11.081107,15.533498,5.099239,7.622412,19.026635
5920,59.2,-7.128495,-11.818291,15.907342,5.358195,8.016387,18.929586
5921,59.21,-7.612838,-12.576171,16.37844,5.630666,8.434704,18.877879
5922,59.22,-8.123164,-13.344455,16.954519,5.917785,8.87584,18.874852
5923,59.23,-8.657061,-14.11027,17.643155,6.220671,9.337754,18.92403
5924,59.24,-9.211383,-14.85816,18.451763,6.540197,9.817887,19.028767
5925,59.25,-9.782239,-15.570088,19.387607,6.875732,10.313313,19.191979
5926,59.26,-10.364923,-16.226064,20.457223,7.227172,10.820393,19.419913
5927,59.27,-10.951807,-16.807218,21.656738,7.59402,11.334213,19.718061
5928,59.28,-11.53256,-17.28089,22.977595,7.975134,11.848549,20.090582
5929,59.29,-12.09593,-17.615523,24.406241,8.368731,12.355872,20.540298
5930,59.3,-12.629711,-17.784687,25.922257,8.772382,12.847344,21.068697
5931,59.31,-13.120746,-17.767082,27.498357,9.183016,13.31282,21.675928
5932,59.32,-13.554921,-17.546535,29.100389,9.596919,13.740846,22.360809
5933,59.33,-13.917169,-17.112003,30.687338,10.009732,14.118661,23.12082
5934,59.34,-14.192024,-16.455449,32.211535,10.416594,14.432753,23.952326
5935,59.35,-14.369108,-15.57246,33.623488,10.812356,14.672549,24.849622
5936,59.36,-14.438029,-14.50744,34.879117,11.188954,14.82292,25.798814
5937,59.37,-14.391902,-13.308354,35.943517,11.538226,14.870685,26.783759
5938,59.38,-14.228686,-12.017719,36.791405,11.852494,14.806368,27.787201
5939,59.39,-13.951185,-10.672603,37.407117,12.124565,14.624196,28.790766
5940,59.4,-13.567044,-9.304627,37.784608,12.347729,14.322098,29.774963
5941,59.41,-13.088755,-7.939964,37.927454,12.51576,13.901709,30.719188
5942,59.42,-12.532114,-6.604351,37.849447,12.622918,13.368368,31.601717
